id,text
1075104157265248258,"RT @pjdiputados: .@joelgarcia69 ""Diferir la audiencia del Diputado @JuanRequesens es condenarlo sin defensa alguna. Rechazamos esta polític…"
1075103550542438400,RT @tlopezmelendez: Veo desgarradura de vestiduras ante posibilidad diputados PSUV asistan a instalación AN 5E. Para esos curules fueron el…
1075103312553394177,RT @RRequesens: Sin ninguna información sobre el traslado de mi hermano @JuanRequesens ¡Hoy es su audiencia preliminar y no ha sido traslad…
1075102609160183809,"RT @CafeVenezuelaSA: ¿Sabías Qué? ☕️ existe una bebida fría llamada Frapuccino a base de café instantáneo, hielo, ades natural, crema y cac…"
1075102506882097155,"RT @beaut1fuls: Recuperar Venezuela no será gran problema, con inversionistas y capital se logra. El reto está en rescatar a quienes se aco…"
1075100308118867969,"RT @susanaraffalli: Nunca debió usarse el Tribunal Supremo de Justicia como salón de fiesta. Nunca.

#Venezuela"
1075100270810619909,"RT @LizGascon: ""Detrás de cada centímetro que dejaste de ganar en tu niñez, hay un rezago cognitivo, motor, afectivo, social, que al final…"
1075100129332527105,"RT @susanaraffalli: No llamen arepa a eso de yuca y plátano 
ni carne mechada a la concha del plátano.

#ResistenciaAlimentaria

""La comida…"
1075100079479054336,"RT @susanaraffalli: Si nos adaptamos y celebramos sobrevivir, nos vamos a quedar así. 
Nos vamos a quedar así. 🔒"
1075099637202255873,"RT @JOGRENOTO27: Elecciones con Hambre. Hay más venezolanos buscando algo para comer en la basura, que en los centros de votación que no El…"
