id,text
1075039412881375232,"我と妹に
降りくる雨は
違へども
同じき雨は
同じ軒端に

#和歌"
1075037899442274305,@gamayauber01 面白いですよシンガポール。食べてるものが中国由来なのか、マレー由来なのか、インド由来なのか、あるいはそれらの組み合わせなのか良くわからないで食べることの方が多いです。
1075016403491508224,"@gamayauber01 ジムトンプソンってマジもんの高級店じゃないですかやだー
でも行くんなら普通にグリーンカレーとかも食べたいなぁ。"
1075002683893772290,@gamayauber01 シンガポールにもきっとありますから今度中華料理屋に行った時に見てみますね。酸味のあるものが好きなので多分好みです。
1075000203470528513,@gamayauber01 タイ料理なんですね。一時期住んでいましたが存在すら知りませんでした。惜しいことをしました。
1074997762783989760,"@gamayauber01 ほお。そんなものが…
世界は広いですね、ありがたいことです。"
1074987301992685568,@gamayauber01 日本人がフルーツ寄りのカテゴリ分けをするもので普通に料理を作るので面白いですよね。中国料理なのか知りませんがパイナップルのピクルスをこの前初めて食べてめっちゃうまかったです。
1074985600959209473,うまそう https://t.co/UqjXdnbFoE
1074814524975267840,@nabe1975 ジャパリバス https://t.co/hGHnXhobq7
1074811558771941376,大学生の時カンボジアに行ったとき感じたのは、路上で物を売っている子供たちの目が、5，6歳から14，5歳に大きくなるにつれて険しくなっていくのが怖かったなあ。 https://t.co/lWXBYjgiSJ
