id,text
1074906014690959360,無限連鎖講…調べまくったけど、理解力低すぎてわからないww要約サイトとか色々見て回って把握して入ってるけど…でも法律の文を自分で噛み砕いて入れないと…
1074610089770737664,@TOWPaNYKf9dcKWg きっと沢山いますよ（笑）私の環境にも沢山いますし！
1074601581297844224,@TOWPaNYKf9dcKWg もう一人フォローしていたのですが、なんとなく違うなぁと思って外しました（笑）同じ思想の人をフォローしてます。
1074541901334831104,たとえ大金を手に入れたとしても、知識や経験がその額と見合わないとするする抜け落ちていく。そういうものなのです。
1074540820257107968,簡単に稼げるなんて無理です。確かにセンスのある人はいる、でもその人だって最初から上手いわけではない。必ず不安はそばにいるけれども、その中で必死にもがいた人が前に進めるんだ。負荷がかかればかかるほど、成長できる。 #MLM
1074539338375909376,@TOWPaNYKf9dcKWg ちゃんと、この日は休む！とか、この日は趣味に打ち込む！とか区切りをつけないと潰れてしまいます…私は、楽しければ良い人間ですし、家に居たくないのでとても良きですが…健康にお気をつけて…
1074538953171070981,確かに変わるには良い環境だし、良いコンテンツなんだけど、でも、不安でやめちゃう。もっと不安解消できるように、上手く伝えられるようになりたい。
1074016664851668992,わかる、わかるよ。そう言いたいのは。私の会社も多くの大手と提携してるからさ。でも、知らない人にとってはどうでもいいんだって…普通に見てて気持ち悪いやんか？
1074015899122683906,確かに決断してその環境にいることはすごいとは思うけど、だからといって他者とは違う！！っていう思考がわからない。
1074015625490575360,「●●できる会社が●●なわけがない♫」「アンチの人に言っても無駄かぁ( ´ ▽ ` )」って、だからアンチ増やすんやて。なんでMLMやってるからって上から目線なんよ…？
